               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,            0.012793,           0.0079762,          0.00098255,             0.98444,             0.96678,             0.97855,             0.92017,            0.007681,            0.004106,            0.001438,           0.0073765,           0.0073765,           0.0073765
                 108,            0.012791,           0.0078128,           0.0010061,             0.98472,             0.95858,             0.98127,             0.91592,           0.0080021,           0.0043097,           0.0013264,           0.0073517,           0.0073517,           0.0073517
                 109,            0.012624,           0.0079468,           0.0010365,             0.98226,             0.94994,             0.97648,             0.91415,           0.0079325,           0.0043364,           0.0015816,            0.007327,            0.007327,            0.007327
                 110,            0.012699,           0.0080118,          0.00094602,             0.98473,             0.94095,             0.97118,             0.91139,           0.0079519,           0.0043712,           0.0018768,           0.0073023,           0.0073023,           0.0073023
                 111,             0.01233,           0.0079055,          0.00096313,             0.98822,             0.95844,             0.97042,             0.91624,           0.0077131,           0.0042198,            0.001713,           0.0072775,           0.0072775,           0.0072775
                 112,            0.012836,           0.0079502,           0.0009434,             0.99056,             0.96115,             0.97594,             0.91451,           0.0078046,             0.00423,            0.001397,           0.0072527,           0.0072527,           0.0072527
                 113,            0.012853,           0.0078539,          0.00087731,             0.98518,             0.95294,             0.97589,             0.91222,           0.0077771,           0.0042555,            0.001693,            0.007228,            0.007228,            0.007228
                 114,            0.012432,           0.0076975,          0.00094111,             0.97784,             0.96043,             0.97343,              0.9118,             0.00775,           0.0042489,           0.0017884,           0.0072033,           0.0072033,           0.0072033
                 115,             0.01234,           0.0077752,          0.00093614,             0.97487,             0.96419,              0.9766,             0.91306,           0.0079001,           0.0040512,           0.0018142,           0.0071785,           0.0071785,           0.0071785
                 116,            0.012719,            0.007664,           0.0009212,             0.99183,             0.93824,             0.97593,             0.91082,           0.0079488,           0.0042076,           0.0018031,           0.0071538,           0.0071538,           0.0071538
                 117,            0.012495,           0.0076219,          0.00097773,             0.97289,             0.96413,              0.9759,             0.90796,           0.0079543,           0.0041597,           0.0017752,            0.007129,            0.007129,            0.007129
                 118,            0.012736,           0.0076735,          0.00089686,             0.97948,             0.95982,              0.9796,             0.91267,           0.0080314,           0.0040131,           0.0012629,           0.0071042,           0.0071042,           0.0071042
                 119,            0.012506,           0.0075755,          0.00094191,             0.99093,             0.94913,             0.96991,             0.90754,            0.007814,           0.0040174,           0.0012116,           0.0070795,           0.0070795,           0.0070795
                 120,            0.012151,             0.00771,           0.0010761,             0.98079,             0.95093,             0.97586,             0.92481,            0.007378,           0.0039296,            0.001535,           0.0070547,           0.0070547,           0.0070547
                 121,            0.013043,           0.0077693,           0.0010763,             0.98352,             0.93792,             0.97558,             0.91875,             0.00781,           0.0040498,           0.0025373,             0.00703,             0.00703,             0.00703
                 122,            0.012308,           0.0077583,            0.001057,             0.95945,             0.96102,             0.97645,             0.91681,           0.0080414,           0.0040488,           0.0021731,           0.0070053,           0.0070053,           0.0070053
                 123,            0.012096,           0.0078039,           0.0010538,             0.99336,             0.93958,              0.9746,             0.91279,           0.0080459,           0.0040696,           0.0018526,           0.0069805,           0.0069805,           0.0069805
                 124,              0.0119,           0.0074646,           0.0010681,             0.98597,             0.95709,             0.97615,             0.92437,           0.0079295,           0.0040503,           0.0014393,           0.0069558,           0.0069558,           0.0069558
                 125,             0.01222,           0.0076616,          0.00094391,             0.97941,             0.96707,             0.97724,             0.91635,           0.0078208,           0.0040586,           0.0015152,            0.006931,            0.006931,            0.006931
                 126,            0.012279,            0.007633,          0.00088954,             0.98188,             0.96243,             0.97887,             0.92121,           0.0077526,           0.0039001,           0.0015845,           0.0069063,           0.0069063,           0.0069063
                 127,            0.012306,           0.0076422,          0.00092483,             0.98052,             0.96768,             0.97896,             0.91753,           0.0079127,           0.0038819,           0.0015051,           0.0068815,           0.0068815,           0.0068815
                 128,            0.011914,           0.0074569,           0.0008083,             0.99309,             0.95257,             0.97669,             0.91551,           0.0077259,           0.0039632,           0.0014351,           0.0068568,           0.0068568,           0.0068568
                 129,            0.012006,           0.0075511,          0.00091594,             0.97813,             0.95446,             0.97667,             0.91665,           0.0077667,           0.0040171,           0.0019356,            0.006832,            0.006832,            0.006832
                 130,            0.012035,           0.0076032,          0.00086651,              0.9746,             0.95657,             0.97624,             0.91724,           0.0077992,            0.004106,           0.0021544,           0.0068073,           0.0068073,           0.0068073
                 131,            0.011739,           0.0074311,          0.00094234,             0.97739,             0.95481,             0.97402,             0.91742,           0.0075004,           0.0040205,           0.0017709,           0.0067825,           0.0067825,           0.0067825
                 132,            0.012028,           0.0075528,          0.00093799,              0.9842,             0.94823,             0.97254,             0.92093,           0.0074594,           0.0039673,           0.0016571,           0.0067577,           0.0067577,           0.0067577
                 133,            0.011827,           0.0075278,          0.00088747,             0.98192,             0.94268,             0.97021,             0.91769,           0.0075531,           0.0040228,           0.0021206,            0.006733,            0.006733,            0.006733
                 134,            0.011631,           0.0073609,          0.00093795,             0.99336,             0.94262,             0.97389,             0.91494,           0.0077775,           0.0040936,           0.0017474,           0.0067082,           0.0067082,           0.0067082
                 135,            0.011714,           0.0075549,          0.00085061,             0.99075,             0.94268,             0.97612,             0.92237,           0.0074535,           0.0038388,           0.0017767,           0.0066835,           0.0066835,           0.0066835
                 136,            0.011876,           0.0074646,          0.00085151,             0.97263,             0.95466,              0.9781,             0.92547,           0.0074756,           0.0038993,           0.0018451,           0.0066587,           0.0066587,           0.0066587
                 137,            0.011981,           0.0074949,           0.0007739,             0.97942,             0.96309,             0.97844,             0.92243,           0.0075559,           0.0038774,           0.0017909,            0.006634,            0.006634,            0.006634
                 138,            0.011854,           0.0073842,          0.00084013,             0.99002,             0.94855,             0.97611,             0.92053,           0.0075059,            0.003947,           0.0018411,           0.0066092,           0.0066092,           0.0066092
                 139,            0.011963,           0.0073755,          0.00083066,             0.97583,             0.96516,             0.97797,             0.91985,           0.0076006,            0.003845,           0.0015572,           0.0065845,           0.0065845,           0.0065845
                 140,            0.011508,           0.0072608,          0.00086593,             0.99758,             0.95977,             0.97988,             0.92211,           0.0075434,           0.0038474,           0.0011876,           0.0065598,           0.0065598,           0.0065598
                 141,            0.011851,           0.0074024,          0.00086919,             0.99281,             0.94856,             0.97911,             0.92469,           0.0074243,           0.0037098,           0.0017346,            0.006535,            0.006535,            0.006535
                 142,             0.01163,           0.0074335,          0.00093068,             0.98608,             0.95778,             0.97661,             0.92526,           0.0073442,           0.0038517,           0.0020548,           0.0065102,           0.0065102,           0.0065102
                 143,            0.011592,           0.0072372,          0.00089252,             0.99464,             0.94516,             0.97688,             0.92496,           0.0072445,           0.0038226,           0.0021917,           0.0064855,           0.0064855,           0.0064855
                 144,            0.011205,           0.0069952,           0.0010088,             0.98312,             0.96365,             0.97655,             0.91718,             0.00748,           0.0037107,           0.0018414,           0.0064608,           0.0064608,           0.0064608
