               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.013176,            0.007476,          0.00072851,             0.99182,             0.97691,             0.98685,              0.9314,           0.0075268,           0.0040934,          0.00097929,           0.0080695,           0.0080695,           0.0080695
                  80,            0.013947,           0.0078181,          0.00069051,             0.99797,             0.98132,             0.98824,             0.92696,           0.0073894,           0.0042391,          0.00055565,           0.0080447,           0.0080447,           0.0080447
                  81,            0.013243,           0.0077513,           0.0007235,             0.99512,             0.97803,             0.98756,             0.92848,           0.0074338,            0.004287,          0.00084565,             0.00802,             0.00802,             0.00802
                  82,            0.012561,           0.0075381,          0.00069753,             0.98909,             0.97626,             0.98648,                0.93,           0.0074547,           0.0041459,          0.00090265,           0.0079953,           0.0079953,           0.0079953
                  83,            0.013183,           0.0075835,          0.00064031,             0.99513,             0.98021,             0.98801,             0.93016,           0.0075551,           0.0040865,          0.00084393,           0.0079705,           0.0079705,           0.0079705
                  84,            0.013702,           0.0078465,           0.0006715,             0.99167,             0.97608,              0.9878,             0.92904,           0.0074482,           0.0042939,          0.00068897,           0.0079457,           0.0079457,           0.0079457
                  85,            0.013064,            0.007395,           0.0007973,             0.99412,             0.98122,             0.98858,             0.93115,           0.0072781,           0.0041065,          0.00058576,            0.007921,            0.007921,            0.007921
                  86,            0.012955,           0.0075023,          0.00057897,             0.99226,             0.97346,             0.98857,             0.93432,           0.0073224,           0.0041387,          0.00070946,           0.0078963,           0.0078963,           0.0078963
                  87,            0.012747,           0.0075751,          0.00065617,             0.99479,             0.97288,             0.99116,              0.9344,           0.0071362,           0.0040765,          0.00086843,           0.0078715,           0.0078715,           0.0078715
                  88,            0.012612,           0.0073779,          0.00059821,             0.99162,             0.98368,             0.98973,             0.93371,           0.0072543,           0.0039811,           0.0007881,           0.0078467,           0.0078467,           0.0078467
                  89,            0.012649,           0.0076537,          0.00082131,              0.9984,             0.98293,             0.98854,             0.92543,            0.007273,           0.0041332,          0.00052782,            0.007822,            0.007822,            0.007822
