               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.023502,            0.014804,           0.0021387,             0.95283,                   1,               0.995,              0.8955,           0.0083809,            0.002399,          0.00092039,             0.00802,             0.00802,             0.00802
                  82,            0.020951,            0.013529,           0.0032976,             0.96005,                   1,               0.995,             0.84575,            0.010612,           0.0017357,          0.00094085,           0.0079953,           0.0079953,           0.0079953
                  83,            0.021149,            0.013869,           0.0037575,             0.96263,                   1,               0.995,             0.74625,            0.010845,           0.0023909,          0.00090752,           0.0079705,           0.0079705,           0.0079705
                  84,            0.020156,            0.013685,           0.0028426,             0.96947,                   1,               0.995,             0.84575,            0.010612,           0.0028725,          0.00098963,           0.0079457,           0.0079457,           0.0079457
                  85,            0.021223,            0.011396,           0.0024632,             0.96472,                   1,               0.995,               0.796,            0.012442,           0.0014551,             0.00102,            0.007921,            0.007921,            0.007921
                  86,            0.022734,             0.01435,           0.0023004,             0.96459,                   1,               0.995,             0.84575,            0.012432,           0.0016234,          0.00097075,           0.0078963,           0.0078963,           0.0078963
                  87,            0.020857,            0.015082,           0.0032079,             0.96909,                   1,               0.995,               0.597,            0.017811,           0.0018444,          0.00089407,           0.0078715,           0.0078715,           0.0078715
                  88,            0.022987,            0.012864,           0.0019634,             0.96044,                   1,               0.995,               0.995,           0.0060645,           0.0013783,          0.00088577,           0.0078467,           0.0078467,           0.0078467
                  89,            0.023217,            0.013905,           0.0032013,             0.95631,                   1,               0.995,             0.84575,            0.013497,           0.0018775,           0.0008111,            0.007822,            0.007822,            0.007822
                  90,            0.022431,            0.015925,            0.002171,             0.96093,                   1,               0.995,             0.74625,            0.011209,           0.0020027,          0.00083785,           0.0077973,           0.0077973,           0.0077973
                  91,            0.021709,            0.013417,           0.0022561,             0.96449,                   1,               0.995,             0.94525,           0.0072403,           0.0027149,          0.00083928,           0.0077725,           0.0077725,           0.0077725
                  92,            0.023241,            0.014694,           0.0021038,             0.96354,                   1,               0.995,               0.796,            0.010499,           0.0021975,          0.00077534,           0.0077478,           0.0077478,           0.0077478
                  93,            0.021188,            0.013579,           0.0022079,             0.96898,                   1,               0.995,             0.74625,            0.015046,           0.0017388,          0.00077591,            0.007723,            0.007723,            0.007723
                  94,            0.020213,            0.012802,           0.0025779,             0.96846,                   1,               0.995,              0.8955,            0.012245,            0.002528,          0.00084801,           0.0076983,           0.0076983,           0.0076983
                  95,            0.020651,            0.014025,           0.0016587,             0.96287,                   1,               0.995,              0.8955,           0.0076689,           0.0014386,           0.0008616,           0.0076735,           0.0076735,           0.0076735
                  96,            0.020928,            0.013838,           0.0017105,             0.96139,                   1,               0.995,               0.796,            0.012326,           0.0018475,          0.00089035,           0.0076488,           0.0076488,           0.0076488
                  97,            0.020824,            0.014344,           0.0022095,             0.95397,                   1,               0.995,              0.8955,           0.0079752,           0.0018394,          0.00096588,            0.007624,            0.007624,            0.007624
                  98,            0.019401,            0.013654,           0.0017473,             0.95382,                   1,               0.995,              0.8955,           0.0088591,           0.0025678,          0.00091796,           0.0075993,           0.0075993,           0.0075993
                  99,            0.019689,            0.012364,           0.0025469,             0.95707,                   1,               0.995,              0.6965,            0.014433,           0.0020733,           0.0008533,           0.0075745,           0.0075745,           0.0075745
                 100,            0.019093,            0.012608,           0.0019809,             0.95876,                   1,               0.995,              0.8955,           0.0084928,           0.0026095,          0.00082426,           0.0075498,           0.0075498,           0.0075498
                 101,            0.021643,            0.012487,           0.0021059,             0.96179,                   1,               0.995,             0.84575,            0.011472,           0.0021806,          0.00074902,            0.007525,            0.007525,            0.007525
                 102,            0.020607,            0.013542,            0.002115,             0.96733,                   1,               0.995,             0.64675,            0.012938,           0.0020506,          0.00083413,           0.0075003,           0.0075003,           0.0075003
                 103,             0.01975,            0.014639,           0.0027384,             0.96568,                   1,               0.995,             0.84575,           0.0092311,           0.0017557,           0.0007885,           0.0074755,           0.0074755,           0.0074755
                 104,            0.018528,             0.01375,           0.0019761,             0.96086,                   1,               0.995,              0.6965,            0.016347,           0.0028024,           0.0007576,           0.0074507,           0.0074507,           0.0074507
                 105,            0.017546,            0.013111,           0.0022234,             0.95826,                   1,               0.995,             0.74625,            0.013946,           0.0022407,          0.00067048,            0.007426,            0.007426,            0.007426
                 106,            0.019233,            0.011882,           0.0019367,             0.96242,                   1,               0.995,               0.995,           0.0086798,            0.001502,          0.00069165,           0.0074013,           0.0074013,           0.0074013
                 107,            0.019772,            0.012096,           0.0018841,             0.95716,                   1,               0.995,              0.8955,            0.011373,           0.0019953,           0.0007513,           0.0073765,           0.0073765,           0.0073765
                 108,            0.019202,            0.013574,            0.001973,             0.96275,                   1,               0.995,              0.8955,            0.010576,           0.0017052,          0.00081367,           0.0073517,           0.0073517,           0.0073517
                 109,            0.018947,             0.01424,           0.0019039,             0.96107,                   1,               0.995,              0.8955,           0.0092616,           0.0019581,          0.00082912,            0.007327,            0.007327,            0.007327
                 110,            0.018936,            0.014251,           0.0017303,             0.95864,                   1,               0.995,              0.8955,           0.0087547,           0.0018048,          0.00084443,           0.0073023,           0.0073023,           0.0073023
                 111,            0.019696,            0.014165,           0.0022597,             0.96664,                   1,               0.995,               0.796,            0.010703,           0.0021687,          0.00078821,           0.0072775,           0.0072775,           0.0072775
