               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,            0.014816,            0.012607,                   0,             0.99053,                   1,               0.995,             0.87793,           0.0069796,           0.0018411,                   0,           0.0078963,           0.0078963,           0.0078963
                  87,            0.015068,            0.011856,                   0,             0.98914,                   1,               0.995,               0.867,           0.0079701,           0.0016282,                   0,           0.0078715,           0.0078715,           0.0078715
                  88,            0.015138,            0.011622,                   0,             0.99269,                   1,               0.995,             0.90115,           0.0076563,           0.0014305,                   0,           0.0078467,           0.0078467,           0.0078467
                  89,            0.014739,            0.011515,                   0,             0.99297,                   1,               0.995,             0.92851,           0.0072408,           0.0013518,                   0,            0.007822,            0.007822,            0.007822
                  90,            0.014867,            0.011931,                   0,             0.99296,                   1,               0.995,             0.83091,           0.0088156,           0.0013509,                   0,           0.0077973,           0.0077973,           0.0077973
                  91,            0.013012,            0.012187,                   0,             0.99251,                   1,               0.995,             0.91231,           0.0069187,           0.0014729,                   0,           0.0077725,           0.0077725,           0.0077725
                  92,            0.013867,            0.012415,                   0,              0.9933,                   1,               0.995,              0.8952,           0.0064678,           0.0013685,                   0,           0.0077478,           0.0077478,           0.0077478
                  93,            0.015173,             0.01228,                   0,             0.99337,                   1,               0.995,             0.93118,           0.0070041,           0.0011446,                   0,            0.007723,            0.007723,            0.007723
                  94,            0.015058,             0.01168,                   0,             0.99336,                   1,               0.995,             0.92613,           0.0058874,           0.0012195,                   0,           0.0076983,           0.0076983,           0.0076983
                  95,            0.015644,            0.011656,                   0,             0.99298,                   1,               0.995,             0.91485,           0.0069754,           0.0015781,                   0,           0.0076735,           0.0076735,           0.0076735
                  96,            0.013901,            0.011448,                   0,             0.99274,                   1,               0.995,             0.92069,           0.0053989,           0.0013587,                   0,           0.0076488,           0.0076488,           0.0076488
                  97,            0.014635,            0.011549,                   0,             0.99275,                   1,               0.995,             0.87269,           0.0077642,           0.0014725,                   0,            0.007624,            0.007624,            0.007624
                  98,            0.012966,            0.010857,                   0,             0.99304,                   1,               0.995,             0.84367,           0.0081245,           0.0014296,                   0,           0.0075993,           0.0075993,           0.0075993
                  99,            0.014477,            0.011803,                   0,             0.99289,                   1,               0.995,             0.86909,           0.0075468,            0.001482,                   0,           0.0075745,           0.0075745,           0.0075745
                 100,            0.013858,            0.012029,                   0,             0.99308,                   1,               0.995,             0.87995,             0.00794,           0.0015898,                   0,           0.0075498,           0.0075498,           0.0075498
                 101,            0.014226,            0.011404,                   0,             0.99289,                   1,               0.995,             0.91835,           0.0065763,           0.0017943,                   0,            0.007525,            0.007525,            0.007525
                 102,            0.014229,            0.011819,                   0,              0.9933,                   1,               0.995,              0.8965,           0.0074203,           0.0015211,                   0,           0.0075003,           0.0075003,           0.0075003
                 103,             0.01451,            0.011062,                   0,             0.99309,                   1,               0.995,             0.88223,           0.0075683,           0.0015745,                   0,           0.0074755,           0.0074755,           0.0074755
                 104,            0.013302,             0.01031,                   0,             0.99324,                   1,               0.995,              0.8532,           0.0070233,            0.001348,                   0,           0.0074507,           0.0074507,           0.0074507
                 105,            0.014176,            0.011446,                   0,             0.99283,                   1,               0.995,             0.92494,           0.0065371,           0.0013566,                   0,            0.007426,            0.007426,            0.007426
