               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,             0.01707,           0.0073577,           0.0017776,             0.96153,             0.95105,             0.97975,             0.86037,            0.010463,            0.003976,           0.0013149,            0.007888,            0.007888,            0.007888
                  66,            0.016911,           0.0072168,           0.0017696,             0.97852,              0.9387,             0.98251,             0.86085,            0.010499,            0.004001,           0.0013605,            0.007855,            0.007855,            0.007855
                  67,            0.016757,           0.0072057,           0.0019867,             0.97458,             0.95392,             0.98831,             0.87366,            0.010338,           0.0039028,           0.0012657,            0.007822,            0.007822,            0.007822
                  68,            0.016783,           0.0072338,           0.0017054,             0.96579,             0.94133,             0.97741,             0.86721,            0.010148,           0.0039212,           0.0015678,            0.007789,            0.007789,            0.007789
                  69,            0.016575,           0.0071479,           0.0018019,             0.95663,             0.94979,             0.98179,             0.87083,            0.010036,           0.0038164,           0.0016114,            0.007756,            0.007756,            0.007756
                  70,            0.016506,           0.0071581,            0.001679,             0.98211,             0.94874,             0.98458,             0.87371,           0.0097075,           0.0037428,           0.0012487,            0.007723,            0.007723,            0.007723
                  71,            0.016404,           0.0072317,             0.00171,             0.97094,             0.94933,             0.98533,             0.86745,           0.0098353,           0.0038481,           0.0013577,             0.00769,             0.00769,             0.00769
                  72,            0.016225,            0.006991,            0.001799,             0.96136,             0.95241,             0.98235,             0.86834,           0.0099325,           0.0038908,           0.0014052,            0.007657,            0.007657,            0.007657
                  73,            0.016662,           0.0072498,           0.0016674,             0.97289,             0.94381,             0.97975,             0.86821,           0.0098364,           0.0038154,           0.0015235,            0.007624,            0.007624,            0.007624
                  74,            0.016113,           0.0069708,           0.0016329,             0.97777,             0.93716,             0.98112,             0.87493,            0.009892,           0.0037832,           0.0013269,            0.007591,            0.007591,            0.007591
                  75,            0.015951,           0.0070544,           0.0017364,             0.97847,             0.94396,             0.98271,             0.87008,            0.010031,           0.0038249,           0.0013044,            0.007558,            0.007558,            0.007558
                  76,            0.016323,             0.00704,           0.0017358,             0.96657,              0.9451,             0.97698,             0.86585,            0.010118,           0.0038352,           0.0017323,            0.007525,            0.007525,            0.007525
                  77,            0.016159,           0.0071163,           0.0016656,              0.9678,             0.95481,             0.98654,             0.87448,           0.0095565,           0.0037118,           0.0013632,            0.007492,            0.007492,            0.007492
                  78,            0.016495,           0.0071728,           0.0017259,             0.97331,             0.95057,             0.98474,             0.87575,           0.0097739,           0.0037484,           0.0011999,            0.007459,            0.007459,            0.007459
                  79,            0.015819,           0.0070015,           0.0018204,             0.97571,             0.95637,             0.98455,             0.86958,           0.0094581,           0.0035827,           0.0012119,            0.007426,            0.007426,            0.007426
                  80,             0.01586,           0.0069494,           0.0015787,             0.96874,             0.95673,             0.98668,             0.87797,           0.0098868,           0.0036768,           0.0011724,            0.007393,            0.007393,            0.007393
                  81,            0.015925,           0.0069783,           0.0015421,             0.98421,             0.94268,             0.98531,             0.87681,           0.0094162,           0.0036722,           0.0012404,             0.00736,             0.00736,             0.00736
                  82,            0.016073,           0.0068453,           0.0016711,             0.97986,             0.94434,             0.98373,             0.87685,           0.0097914,           0.0037391,           0.0012785,            0.007327,            0.007327,            0.007327
                  83,            0.015933,           0.0069128,           0.0016475,             0.97953,             0.94375,             0.98033,             0.87019,           0.0095496,           0.0036862,           0.0014296,            0.007294,            0.007294,            0.007294
                  84,            0.015458,           0.0070059,           0.0014605,             0.96351,             0.95354,              0.9852,             0.87979,           0.0091867,           0.0036474,           0.0011925,            0.007261,            0.007261,            0.007261
                  85,            0.015523,            0.006902,            0.001412,             0.96971,               0.957,             0.98715,             0.87755,           0.0093964,           0.0036583,           0.0012938,            0.007228,            0.007228,            0.007228
                  86,            0.015403,           0.0068271,           0.0015288,             0.97031,             0.94898,             0.98165,             0.87993,           0.0092231,            0.003489,           0.0012437,            0.007195,            0.007195,            0.007195
                  87,            0.015374,           0.0067241,           0.0015233,             0.97582,             0.94722,              0.9831,             0.88513,            0.009173,           0.0035914,           0.0015335,            0.007162,            0.007162,            0.007162
                  88,            0.015428,            0.006761,           0.0016817,             0.95714,             0.96326,             0.98233,               0.884,           0.0091241,           0.0035379,           0.0014639,            0.007129,            0.007129,            0.007129
                  89,            0.015488,            0.006872,           0.0015249,             0.97729,             0.95554,             0.98915,             0.88412,           0.0092526,           0.0036505,           0.0013478,            0.007096,            0.007096,            0.007096
                  90,            0.015354,           0.0066477,           0.0014978,             0.97651,             0.93296,             0.98532,             0.88525,           0.0090239,           0.0035831,           0.0016455,            0.007063,            0.007063,            0.007063
                  91,            0.015159,           0.0067204,           0.0016017,             0.96485,             0.95478,             0.98514,             0.88262,           0.0091471,           0.0035177,            0.001598,             0.00703,             0.00703,             0.00703
                  92,             0.01545,            0.006844,           0.0016221,             0.96071,             0.95716,             0.98275,              0.8807,           0.0091754,           0.0036039,           0.0013642,            0.006997,            0.006997,            0.006997
                  93,            0.015416,           0.0068423,           0.0015505,             0.96038,              0.9557,             0.98429,             0.88143,           0.0090749,           0.0035957,           0.0015631,            0.006964,            0.006964,            0.006964
                  94,            0.015018,           0.0066167,           0.0015063,             0.97355,             0.95333,             0.98119,             0.88082,           0.0092739,           0.0035915,           0.0014801,            0.006931,            0.006931,            0.006931
                  95,            0.015214,           0.0067501,           0.0014804,             0.97674,             0.95699,             0.98537,             0.88466,           0.0089716,           0.0035441,           0.0013212,            0.006898,            0.006898,            0.006898
                  96,             0.01495,           0.0068353,           0.0015167,             0.97653,             0.94122,             0.98079,             0.88242,           0.0089349,           0.0035038,           0.0014247,            0.006865,            0.006865,            0.006865
